8.11758e-05	-5667157.63	0,2.44791e-06,5.94983e-06,1.09596e-05,1.81265e-05,2.83793e-05,4.30467e-05,6.40296e-05,9.40474e-05,0.00013699,0.000198423,0.000286308,0.000412034,0.000591895,0.0008492,0.0012173,0.00174389,0.00249721,0.00357491,inf	3803.89,3803.89,5748.77,6978.89,6751.88,5162.67,3639.44,2757.61,2395.7,2325.19,2426.49,2601.69,2733.7,2741.26,2644.57,2476.26,2394.02,2259.28,2259.28
7.91901e-05	-5664521.09	0,2.44791e-06,5.94983e-06,1.09596e-05,1.81265e-05,2.83793e-05,4.30467e-05,6.40296e-05,9.40474e-05,0.00013699,0.000198423,0.000286308,0.000412034,0.000591895,0.0008492,0.0012173,0.00174389,0.00249721,0.00357491,inf	2989.14,2989.14,6082.31,8986.38,9465.75,6758.73,4019.1,2583,2069.4,2002.1,2187.5,2479.16,2686.02,2669.93,2484.46,2202.19,2100.03,1970.9,1970.9
7.806e-05	-5663704.42	0,2.44791e-06,5.94983e-06,1.09596e-05,1.81265e-05,2.83793e-05,4.30467e-05,6.40296e-05,9.40474e-05,0.00013699,0.000198423,0.000286308,0.000412034,0.000591895,0.0008492,0.0012173,0.00174389,0.00249721,0.00357491,inf	2270.34,2270.34,5492.99,9458.68,10966.6,7804.88,4234.51,2449.19,1868.47,1817.13,2065.37,2442.97,2700.38,2651.33,2388,2020.11,1919.04,1816.63,1816.63
7.73381e-05	-5663385.34	0,2.44791e-06,5.94983e-06,1.09596e-05,1.81265e-05,2.83793e-05,4.30467e-05,6.40296e-05,9.40474e-05,0.00013699,0.000198423,0.000286308,0.000412034,0.000591895,0.0008492,0.0012173,0.00174389,0.00249721,0.00357491,inf	1863.44,1863.44,4833.45,9306.5,11731.4,8504.2,4376.41,2355.33,1740.52,1702.86,1997.23,2442,2738.08,2656.16,2327,1891.17,1799.4,1726.95,1726.95
7.68301e-05	-5663231.23	0,2.44791e-06,5.94983e-06,1.09596e-05,1.81265e-05,2.83793e-05,4.30467e-05,6.40296e-05,9.40474e-05,0.00013699,0.000198423,0.000286308,0.000412034,0.000591895,0.0008492,0.0012173,0.00174389,0.00249721,0.00357491,inf	1667.14,1667.14,4309.51,8972.93,12109.2,8994.41,4482.84,2290.61,1655.68,1627.01,1955.08,2453.66,2781.43,2670.46,2287.17,1795.6,1716.56,1673.45,1673.45
7.64448e-05	-5663145.93	0,2.44791e-06,5.94983e-06,1.09596e-05,1.81265e-05,2.83793e-05,4.30467e-05,6.40296e-05,9.40474e-05,0.00013699,0.000198423,0.000286308,0.000412034,0.000591895,0.0008492,0.0012173,0.00174389,0.00249721,0.00357491,inf	1591.96,1591.96,3930.27,8627.9,12296.9,9360.11,4571.74,2246.59,1597.92,1573.9,1926.31,2468.21,2822.87,2687.78,2260.87,1722.34,1657.43,1642.2,1642.2
7.61304e-05	-5663094.98	0,2.44791e-06,5.94983e-06,1.09596e-05,1.81265e-05,2.83793e-05,4.30467e-05,6.40296e-05,9.40474e-05,0.00013699,0.000198423,0.000286308,0.000412034,0.000591895,0.0008492,0.0012173,0.00174389,0.00249721,0.00357491,inf	1582.32,1582.32,3660.56,8314.54,12370.2,9629.47,4643.85,2214.94,1557.08,1534.74,1904.67,2481.63,2859.12,2704.64,2243.37,1664.54,1614.19,1625.28,1625.28
7.58631e-05	-5663063.31	0,2.44791e-06,5.94983e-06,1.09596e-05,1.81265e-05,2.83793e-05,4.30467e-05,6.40296e-05,9.40474e-05,0.00013699,0.000198423,0.000286308,0.000412034,0.000591895,0.0008492,0.0012173,0.00174389,0.00249721,0.00357491,inf	1607.48,1607.48,3471.14,8049.82,12385.5,9833.58,4704.47,2192.17,1528.02,1505.11,1887.44,2492.79,2889.57,2719.8,2231.97,1617.93,1582.05,1618,1618
7.56298e-05	-5663043.04	0,2.44791e-06,5.94983e-06,1.09596e-05,1.81265e-05,2.83793e-05,4.30467e-05,6.40296e-05,9.40474e-05,0.00013699,0.000198423,0.000286308,0.000412034,0.000591895,0.0008492,0.0012173,0.00174389,0.00249721,0.00357491,inf	1648.77,1648.77,3338.73,7832.27,12371.3,9990.61,4756.14,2175.67,1507.37,1482.31,1873.21,2501.59,2914.58,2732.85,2224.93,1579.63,1557.85,1617.31,1617.31
7.54223e-05	-5663029.73	0,2.44791e-06,5.94983e-06,1.09596e-05,1.81265e-05,2.83793e-05,4.30467e-05,6.40296e-05,9.40474e-05,0.00013699,0.000198423,0.000286308,0.000412034,0.000591895,0.0008492,0.0012173,0.00174389,0.00249721,0.00357491,inf	1695.19,1695.19,3246.49,7655.6,12342.6,10112.5,4800.38,2163.59,1492.85,1464.56,1861.2,2508.33,2934.83,2743.78,2221.09,1547.63,1539.46,1621.18,1621.18
7.52358e-05	-5663020.77	0,2.44791e-06,5.94983e-06,1.09596e-05,1.81265e-05,2.83793e-05,4.30467e-05,6.40296e-05,9.40474e-05,0.00013699,0.000198423,0.000286308,0.000412034,0.000591895,0.0008492,0.0012173,0.00174389,0.00249721,0.00357491,inf	1740.47,1740.47,3182.93,7512.93,12307.4,10207.4,4838.29,2154.56,1482.88,1450.66,1850.93,2513.42,2951.09,2752.76,2219.61,1520.47,1525.35,1628.18,1628.18
7.50671e-05	-5663014.59	0,2.44791e-06,5.94983e-06,1.09596e-05,1.81265e-05,2.83793e-05,4.30467e-05,6.40296e-05,9.40474e-05,0.00013699,0.000198423,0.000286308,0.000412034,0.000591895,0.0008492,0.0012173,0.00174389,0.00249721,0.00357491,inf	1781.39,1781.39,3140.03,7397.92,12270.4,10281.7,4870.83,2147.68,1476.31,1439.72,1842.08,2517.25,2964.08,2760,2219.92,1497.1,1514.44,1637.31,1637.31
7.49138e-05	-5663010.23	0,2.44791e-06,5.94983e-06,1.09596e-05,1.81265e-05,2.83793e-05,4.30467e-05,6.40296e-05,9.40474e-05,0.00013699,0.000198423,0.000286308,0.000412034,0.000591895,0.0008492,0.0012173,0.00174389,0.00249721,0.00357491,inf	1816.59,1816.59,3112.09,7305.2,12234.2,10339.9,4898.69,2142.23,1472.3,1431.09,1834.4,2520.14,2974.44,2765.75,2221.58,1476.74,1505.96,1647.84,1647.84
7.47742e-05	-5663007.06	0,2.44791e-06,5.94983e-06,1.09596e-05,1.81265e-05,2.83793e-05,4.30467e-05,6.40296e-05,9.40474e-05,0.00013699,0.000198423,0.000286308,0.000412034,0.000591895,0.0008492,0.0012173,0.00174389,0.00249721,0.00357491,inf	1845.63,1845.63,3095.05,7230.52,12200.1,10385.5,4922.63,2137.76,1470.2,1424.27,1827.71,2522.36,2982.69,2770.22,2224.26,1458.79,1499.32,1659.25,1659.25
7.46469e-05	-5663004.71	0,2.44791e-06,5.94983e-06,1.09596e-05,1.81265e-05,2.83793e-05,4.30467e-05,6.40296e-05,9.40474e-05,0.00013699,0.000198423,0.000286308,0.000412034,0.000591895,0.0008492,0.0012173,0.00174389,0.00249721,0.00357491,inf	1869,1869,3085.92,7170.19,12168.9,10421.4,4943.16,2133.9,1469.56,1418.87,1821.85,2524.1,2989.25,2773.62,2227.72,1442.8,1494.1,1671.15,1671.15
7.45307e-05	-5663002.92	0,2.44791e-06,5.94983e-06,1.09596e-05,1.81265e-05,2.83793e-05,4.30467e-05,6.40296e-05,9.40474e-05,0.00013699,0.000198423,0.000286308,0.000412034,0.000591895,0.0008492,0.0012173,0.00174389,0.00249721,0.00357491,inf	1887.24,1887.24,3082.54,7121.34,12140.6,10449.6,4960.82,2130.41,1470,1414.6,1816.69,2525.51,2994.47,2776.09,2231.76,1428.43,1489.96,1683.26,1683.26
7.44247e-05	-5663001.54	0,2.44791e-06,5.94983e-06,1.09596e-05,1.81265e-05,2.83793e-05,4.30467e-05,6.40296e-05,9.40474e-05,0.00013699,0.000198423,0.000286308,0.000412034,0.000591895,0.0008492,0.0012173,0.00174389,0.00249721,0.00357491,inf	1901.04,1901.04,3083.31,7081.64,12115.3,10471.7,4976.07,2127.14,1471.26,1411.21,1812.11,2526.71,2998.63,2777.8,2236.23,1415.39,1486.67,1695.38,1695.38
7.43278e-05	-5663000.44	0,2.44791e-06,5.94983e-06,1.09596e-05,1.81265e-05,2.83793e-05,4.30467e-05,6.40296e-05,9.40474e-05,0.00013699,0.000198423,0.000286308,0.000412034,0.000591895,0.0008492,0.0012173,0.00174389,0.00249721,0.00357491,inf	1911.19,1911.19,3087,7049.33,12092.9,10489.2,4989.29,2123.95,1473.11,1408.53,1808.02,2527.76,3001.95,2778.85,2241.02,1403.47,1484.05,1707.36,1707.36
7.42394e-05	-5662999.56	0,2.44791e-06,5.94983e-06,1.09596e-05,1.81265e-05,2.83793e-05,4.30467e-05,6.40296e-05,9.40474e-05,0.00013699,0.000198423,0.000286308,0.000412034,0.000591895,0.0008492,0.0012173,0.00174389,0.00249721,0.00357491,inf	1918.35,1918.35,3092.73,7022.76,12073.1,10503.1,5000.83,2120.79,1475.4,1406.4,1804.35,2528.73,3004.61,2779.36,2246.05,1392.51,1481.95,1719.08,1719.08
7.41586e-05	-5662998.85	0,2.44791e-06,5.94983e-06,1.09596e-05,1.81265e-05,2.83793e-05,4.30467e-05,6.40296e-05,9.40474e-05,0.00013699,0.000198423,0.000286308,0.000412034,0.000591895,0.0008492,0.0012173,0.00174389,0.00249721,0.00357491,inf	1923.16,1923.16,3099.72,7000.9,12055.8,10514,5010.93,2117.59,1477.99,1404.7,1801.03,2529.66,3006.74,2779.41,2251.23,1382.36,1480.25,1730.49,1730.49
